access_roles,adaptive_descendant_cap,adaptive_exhausted_arms,adaptive_state_persisted,admission,behavior_identity,candidate_id,canonical_expression,canonical_identity,claimed_state_field_id,condition_field_ids,cost_adjusted_reward,declared_field_ids,development_increment_positive,episode_policy,event_tier,exact_identity,exposure_ledger_required,expression,field_ids,forbidden_read_count,frozen_mechanism_id,generator_version,is_matched_control,legal,market_vote_policy,matched_control_id,matched_increment,maturity_contract_registered,maturity_rule,operator_family,operator_paths,parent_id,positive_time_blocks,proposal_origin,rank_ic_hit_rate,rank_ic_mean,representation_ids,requires_intrabar_order,reward,route_id,seed,seed_set,source_field_ids,state_source_expression,state_support_unit,strict,support,support_unit,support_units,survivor,tier_c_descendants_allowed,top_symbol_share,turnover,typed_route_decision,typed_route_reason,typed_route_rejection_code,uses_future_revision,vote_policy
['development'],,,,True,b84f4c5ba5bd2b95a42545f0,uc_minute_static_2718_00005,"CSRank(Add(ZScore($pct_chg),ZScore($intraday_ret_from_open)))",f2af66892ed64319d0977964373c4c874de1e1b3eb83d928504f212a66e2f353,,[],-0.18163928333796456,"['pct_chg', 'intraday_ret_from_open']",True,,,4c7dc7bc18b67ee0e20a8f31ef2b92b78d8c127e21e880c3dd3082e95a1726f9,True,"CSRank(Add(ZScore($pct_chg),ZScore($intraday_ret_from_open)))","['intraday_ret_from_open', 'pct_chg']",0,,cn_unified_registry_driven_generator_v1,False,True,,uc_minute_static_2718_00005_control,0.04232652513337248,False,bar_close,Arithmetic,"['root:CSRank', 'root.CSRank[0]:Add', 'root.CSRank[0].Add[0]:ZScore', 'root.CSRank[0].Add[1]:ZScore']",,0,registry_root,0.012362637362637362,-0.18091012877023327,"['cn.rep.e96fb2c9f0d9da680687323d1fe0f6ae', 'cn.rep.ff25d250e767d497a03a512194193e34']",False,-0.18163928333796456,MINUTE_STATIC,2718,seed_b,"['cn.sf.55ec8d1cbad581839da568b8db129b18', 'cn.sf.e175250817b067c80c690ce8e2ea6e72']",,,True,3697890,stock-minute cross-section,728,False,,0.0001968690253090276,0.2916618270925175,ALLOW,"registry, PIT, unit, route, maturity, control and access contracts passed",,False,ONE_SUPPORT_UNIT_ONE_VOTE
['development'],,,,True,3eb91bdd6c4ddcb2cb6a4da1,uc_minute_static_2718_00005_control,CSRank($pct_chg),e000fc1dce15555556bee78bf2a7ecd7486ac151fedce257f88ac43c1ec935e6,,[],-0.22396580847133704,"['pct_chg', 'intraday_ret_from_open']",False,,,7b3d2fd7bf3cca9683d59674083504cce6a149649169e171f12ccf3fed426039,True,CSRank($pct_chg),"['intraday_ret_from_open', 'pct_chg']",0,,cn_unified_registry_driven_generator_v1,True,True,,uc_minute_static_2718_00005,,False,bar_close,Arithmetic,['root:CSRank'],,0,matched_control,0.004120879120879121,-0.22316747763527253,"['cn.rep.e96fb2c9f0d9da680687323d1fe0f6ae', 'cn.rep.ff25d250e767d497a03a512194193e34']",False,-0.22396580847133704,MINUTE_STATIC,2718,seed_b,"['cn.sf.55ec8d1cbad581839da568b8db129b18', 'cn.sf.e175250817b067c80c690ce8e2ea6e72']",,,True,3704870,stock-minute cross-section,728,False,,0.00019649812274114882,0.3193323344258031,ALLOW,"registry, PIT, unit, route, maturity, control and access contracts passed",,False,CONTROL_NO_SEPARATE_VOTE
['development'],,,,False,b97b920aa9d8ffea04ff71e0,uc_minute_static_2718_00006,"CSRank(Add(ZScore($intraday_ret_from_open),ZScore($amount_yuan)))",7d5a375d09f8533069fe4b1b15107427d7cb9c46df528acbd488c40b20f796fe,,[],-0.02398769391119539,"['intraday_ret_from_open', 'amount_yuan']",False,,,4ac58d9795a07c309e044193e1ff4e663acfd665bcd52b6fd8d48347d305aa74,True,"CSRank(Add(ZScore($intraday_ret_from_open),ZScore($amount_yuan)))","['amount_yuan', 'intraday_ret_from_open']",0,,cn_unified_registry_driven_generator_v1,False,True,,uc_minute_static_2718_00006_control,-0.010099692866289853,False,bar_close,Arithmetic,"['root:CSRank', 'root.CSRank[0]:Add', 'root.CSRank[0].Add[0]:ZScore', 'root.CSRank[0].Add[1]:ZScore']",,1,registry_root,0.5,-0.023453778892666748,"['cn.rep.2b9fb566603b549f272e5b36364ea811', 'cn.rep.e96fb2c9f0d9da680687323d1fe0f6ae']",False,-0.02398769391119539,MINUTE_STATIC,2718,seed_b,"['cn.sf.dceb5c19b0a46f64c4a2954cf5620c18', 'cn.sf.55ec8d1cbad581839da568b8db129b18']",,,False,4592,stock-minute cross-section,8,False,,0.0017421602787456446,0.21356600741145795,ALLOW,"registry, PIT, unit, route, maturity, control and access contracts passed",,False,ONE_SUPPORT_UNIT_ONE_VOTE
['development'],,,,False,509513e7a585ab2875bca01a,uc_minute_static_2718_00006_control,CSRank($intraday_ret_from_open),4872adc8c53042a2a847e25382f49d66df568f8b9a320034a9fbb887e182a69b,,[],-0.013888001044905538,"['intraday_ret_from_open', 'amount_yuan']",False,,,2a8cf7f267967987822ae12067c94e8828636caca6cdd36d6550dc035e42983e,True,CSRank($intraday_ret_from_open),"['amount_yuan', 'intraday_ret_from_open']",0,,cn_unified_registry_driven_generator_v1,True,True,,uc_minute_static_2718_00006,,False,bar_close,Arithmetic,['root:CSRank'],,1,matched_control,0.5,-0.013383022955332793,"['cn.rep.2b9fb566603b549f272e5b36364ea811', 'cn.rep.e96fb2c9f0d9da680687323d1fe0f6ae']",False,-0.013888001044905538,MINUTE_STATIC,2718,seed_b,"['cn.sf.dceb5c19b0a46f64c4a2954cf5620c18', 'cn.sf.55ec8d1cbad581839da568b8db129b18']",,,False,4592,stock-minute cross-section,8,False,,0.0017421602787456446,0.20199123582909798,ALLOW,"registry, PIT, unit, route, maturity, control and access contracts passed",,False,CONTROL_NO_SEPARATE_VOTE
['development'],,,,True,e287182f7b217d5b76c86662,uc_minute_static_2718_00007,"CSRank(Add(ZScore($amount_yuan),ZScore($volume)))",98356ee005a63f9f5c82efb82bd5ef2100f8200390c5bea09173375d02015286,,[],-0.030574577747292365,"['amount_yuan', 'volume']",True,,,e2e89acfd136f30999fc1e06dbcdc4fa0881a920cfa55f19567291fe32bb064f,True,"CSRank(Add(ZScore($amount_yuan),ZScore($volume)))","['amount_yuan', 'volume']",0,,cn_unified_registry_driven_generator_v1,False,True,,uc_minute_static_2718_00007_control,0.0019111575168209993,False,bar_close,Arithmetic,"['root:CSRank', 'root.CSRank[0]:Add', 'root.CSRank[0].Add[0]:ZScore', 'root.CSRank[0].Add[1]:ZScore']",,1,registry_root,0.375,-0.030004267607705703,"['cn.rep.2b9fb566603b549f272e5b36364ea811', 'cn.rep.37586cc1d0f15ac15e1af9daacc3df48']",False,-0.030574577747292365,MINUTE_STATIC,2718,seed_b,"['cn.sf.dceb5c19b0a46f64c4a2954cf5620c18', 'cn.sf.b3b8dd2f68bd26ca55a68c5e2e0561f4']",,,False,4592,stock-minute cross-section,8,False,,0.0017421602787456446,0.22812405583466508,ALLOW,"registry, PIT, unit, route, maturity, control and access contracts passed",,False,ONE_SUPPORT_UNIT_ONE_VOTE
['development'],,,,True,02ea2f945a0f1ba426b1d0f6,uc_minute_static_2718_00007_control,CSRank($amount_yuan),6898aec5165ef030c70298d5cf75714a3d9fab3a8a21a794a66bd1227c82d921,,[],-0.032485735264113365,"['amount_yuan', 'volume']",False,,,6c438c0b37efb5d86a44bdbe88c9b081300399fb194d2e9f0aebbce47fdcd149,True,CSRank($amount_yuan),"['amount_yuan', 'volume']",0,,cn_unified_registry_driven_generator_v1,True,True,,uc_minute_static_2718_00007,,False,bar_close,Arithmetic,['root:CSRank'],,1,matched_control,0.375,-0.03191087268016392,"['cn.rep.2b9fb566603b549f272e5b36364ea811', 'cn.rep.37586cc1d0f15ac15e1af9daacc3df48']",False,-0.032485735264113365,MINUTE_STATIC,2718,seed_b,"['cn.sf.dceb5c19b0a46f64c4a2954cf5620c18', 'cn.sf.b3b8dd2f68bd26ca55a68c5e2e0561f4']",,,False,4592,stock-minute cross-section,8,False,,0.0017421602787456446,0.2299450335797796,ALLOW,"registry, PIT, unit, route, maturity, control and access contracts passed",,False,CONTROL_NO_SEPARATE_VOTE
['development'],,,,False,f501b739a326f5db07f37e3a,uc_firstn_path_2729_00000,"CSRank(Add($m1_first5_bars,Sign(Delta($low,5))))",23039454659f88865357f7b520ce383a43f5394a207516ca0c98755129231f2b,,[],-0.08533365193570411,"['m1_first5_bars', 'low']",False,,,a4bce2a8ba91f44f1fb0f9bb45d2b51924d024d88e1f199523969ae89020ce8c,True,"CSRank(Add($m1_first5_bars,Sign(Delta($low,5))))","['low', 'm1_first5_bars']",0,,cn_unified_registry_driven_generator_v1,False,True,,uc_firstn_path_2729_00000_control,nan,False,firstN end timestamp,SignedPath,"['root:CSRank', 'root.CSRank[0]:Add', 'root.CSRank[0].Add[1]:Sign', 'root.CSRank[0].Add[1].Sign[0]:Delta']",,0,registry_root,0.0,-0.08464220567949159,"['cn.rep.a24282e2c82e94c62dab47348534b71d', 'cn.rep.6430019d7f10df4561a082eeb8b39493']",False,-0.08533365193570411,FIRSTN_PATH,2729,seed_b,"['cn.sf.155ca942c67e3b7985fdca8bf70262e2', 'cn.sf.7e215312ca1aa88c3659c28846bdeb3a']",,,False,2296,stock-session after firstN maturity,4,False,,0.0017421602787456446,0.27657850248501104,ALLOW,"registry, PIT, unit, route, maturity, control and access contracts passed",,False,ONE_SUPPORT_UNIT_ONE_VOTE
['development'],,,,False,6258a12a9645a78f8ad0cbd1,uc_firstn_path_2729_00000_control,CSRank($m1_first5_bars),afa46e5dee7f8abf771c63a3d210b8b7d451c739d6d3125f6722c12105cf0874,,[],nan,"['m1_first5_bars', 'low']",False,,,b547f854d39f235b97c5c931ac171a4f5496609aedd38dc438f23f5881c1873d,True,CSRank($m1_first5_bars),"['low', 'm1_first5_bars']",0,,cn_unified_registry_driven_generator_v1,True,True,,uc_firstn_path_2729_00000,,False,firstN end timestamp,SignedPath,['root:CSRank'],,0,matched_control,nan,nan,"['cn.rep.a24282e2c82e94c62dab47348534b71d', 'cn.rep.6430019d7f10df4561a082eeb8b39493']",False,nan,FIRSTN_PATH,2729,seed_b,"['cn.sf.155ca942c67e3b7985fdca8bf70262e2', 'cn.sf.7e215312ca1aa88c3659c28846bdeb3a']",,,False,2296,stock-session after firstN maturity,0,False,,0.0017421602787456446,1.2022864393002242e-05,ALLOW,"registry, PIT, unit, route, maturity, control and access contracts passed",,False,CONTROL_NO_SEPARATE_VOTE
['development'],,,,True,aa029e1ceb6785fd35d55384,uc_firstn_path_2729_00001,"CSRank(Add($m1_first30_amount,Sign(Delta($close,5))))",7493a36f7212b0b5a7bb06416b45ca04c494c80de101fab3fbc3af5ad2e032ca,,[],-0.012548184737090892,"['m1_first30_amount', 'close']",False,,,fcdc1cdf99eb3ca5c49c0218a6931d9fb481bb194b4675a01bf49a3733eaea2d,True,"CSRank(Add($m1_first30_amount,Sign(Delta($close,5))))","['close', 'm1_first30_amount']",0,,cn_unified_registry_driven_generator_v1,False,True,,uc_firstn_path_2729_00001_control,0.0,False,firstN end timestamp,SignedPath,"['root:CSRank', 'root.CSRank[0]:Add', 'root.CSRank[0].Add[1]:Sign', 'root.CSRank[0].Add[1].Sign[0]:Delta']",,2,registry_root,0.5,-0.011994811062577281,"['cn.rep.f2107e4504bd106fcf3ccc678d1c96c8', 'cn.rep.28171c479cd31113e37c2fa2a2aa5622']",False,-0.012548184737090892,FIRSTN_PATH,2729,seed_b,"['cn.sf.d40f8f20500150cfff77216ced9c2922', 'cn.sf.4071b949aa0b606dea3d5affdf12b126']",,,False,2296,stock-session after firstN maturity,4,False,,0.0017421602787456446,0.22134946980544457,ALLOW,"registry, PIT, unit, route, maturity, control and access contracts passed",,False,ONE_SUPPORT_UNIT_ONE_VOTE
['development'],,,,True,aa029e1ceb6785fd35d55384,uc_firstn_path_2729_00001_control,CSRank($m1_first30_amount),baabb8ef5f63e3dd0f7c9f3cf2e2efbc7699f7e73e7fc208a0a3f7c1f8a087f3,,[],-0.012548184737090892,"['m1_first30_amount', 'close']",False,,,1ebfd5ad473e7485ec9b364c69683355ffdb37efd1eea824089ecaa16ba7a4af,True,CSRank($m1_first30_amount),"['close', 'm1_first30_amount']",0,,cn_unified_registry_driven_generator_v1,True,True,,uc_firstn_path_2729_00001,,False,firstN end timestamp,SignedPath,['root:CSRank'],,2,matched_control,0.5,-0.011994811062577281,"['cn.rep.f2107e4504bd106fcf3ccc678d1c96c8', 'cn.rep.28171c479cd31113e37c2fa2a2aa5622']",False,-0.012548184737090892,FIRSTN_PATH,2729,seed_b,"['cn.sf.d40f8f20500150cfff77216ced9c2922', 'cn.sf.4071b949aa0b606dea3d5affdf12b126']",,,False,2296,stock-session after firstN maturity,4,False,,0.0017421602787456446,0.22134946980544457,ALLOW,"registry, PIT, unit, route, maturity, control and access contracts passed",,False,CONTROL_NO_SEPARATE_VOTE
['development'],,,,False,90c5b2f3f561fe8b58d36f46,uc_firstn_path_2729_00002,"CSRank(Add($m1_first5_vwap_return_vs_open,Sign(Delta($vwap,5))))",faeeacef46dfa2e06131bd89f0ca8e312343253e91108ce2dbbc6d320ae09c5d,,[],-0.029672882321490474,"['m1_first5_vwap_return_vs_open', 'vwap']",False,,,c827fcf53116d4dee561dd23e91d9954d5733f64c2f16bad2b234fbf09c5f34b,True,"CSRank(Add($m1_first5_vwap_return_vs_open,Sign(Delta($vwap,5))))","['m1_first5_vwap_return_vs_open', 'vwap']",0,,cn_unified_registry_driven_generator_v1,False,True,,uc_firstn_path_2729_00002_control,-0.048692879596537605,False,firstN end timestamp,SignedPath,"['root:CSRank', 'root.CSRank[0]:Add', 'root.CSRank[0].Add[1]:Sign', 'root.CSRank[0].Add[1].Sign[0]:Delta']",,0,registry_root,0.25,-0.02886459226343386,"['cn.rep.2a8472e39931ef70e85e307bcb21e294', 'cn.rep.83d251a9f86f7e4fec75b8902aaa881b']",False,-0.029672882321490474,FIRSTN_PATH,2729,seed_b,"['cn.sf.a6915d593fccc76567eb995d05774efa', 'cn.sf.b4279506efdad23a752311a627c7060d']",,,False,2259,stock-session after firstN maturity,4,False,,0.0017706949977866313,0.32331602322264597,ALLOW,"registry, PIT, unit, route, maturity, control and access contracts passed",,False,ONE_SUPPORT_UNIT_ONE_VOTE
['development'],,,,False,9ef62f76b46b63a4da9234ba,uc_firstn_path_2729_00002_control,CSRank($m1_first5_vwap_return_vs_open),bde5dc1f8c6fc438adf061fd09130388cdae95c09e47bd35dd245c8d5d37a792,,[],0.01901999727504713,"['m1_first5_vwap_return_vs_open', 'vwap']",False,,,d8541e37c3138c1455e7a7de0f650cc6b7baa2b2b83aef98be4f4b3254e51b99,True,CSRank($m1_first5_vwap_return_vs_open),"['m1_first5_vwap_return_vs_open', 'vwap']",0,,cn_unified_registry_driven_generator_v1,True,True,,uc_firstn_path_2729_00002,,False,firstN end timestamp,SignedPath,['root:CSRank'],,2,matched_control,0.75,0.019825956788855174,"['cn.rep.2a8472e39931ef70e85e307bcb21e294', 'cn.rep.83d251a9f86f7e4fec75b8902aaa881b']",False,0.01901999727504713,FIRSTN_PATH,2729,seed_b,"['cn.sf.a6915d593fccc76567eb995d05774efa', 'cn.sf.b4279506efdad23a752311a627c7060d']",,,False,2293,stock-session after firstN maturity,4,False,,0.0017444395987788923,0.32238380552321694,ALLOW,"registry, PIT, unit, route, maturity, control and access contracts passed",,False,CONTROL_NO_SEPARATE_VOTE
